application_number,brand_name,generic_name,company,approval_year,submission_class
BLA761079,PALYNZIQ,PEGVALIASE-PQPZ,BioMarin Pharmaceutical Inc.,2018,Type 1 - New Molecular Entity
NDA209410,N/A,N/A,N/A,2018,Type 3 - New Dosage Form
BLA761051,POTELIGEO,MOGAMULIZUMAB-KPKC,"Kyowa Kirin, Inc.",2018,Type 1 - New Molecular Entity
NDA208742,DEXTENZA,DEXAMETHASONE,"Ocular Therapeutix, Inc.",2018,Type 3 - New Dosage Form
NDA210455,SYMTUZA,"DARUNAVIR, COBICISTAT, EMTRICITABINE, AND TENOFOVIR ALAFENAMIDE",Janssen Products LP,2018,Type 4 - New Combination
NDA210496,BRAFTOVI,ENCORAFENIB,Array BioPharma Inc.,2018,Type 1 - New Molecular Entity
BLA761077,AIMOVIG,ERENUMAB-AOOE,Amgen Inc,2018,Type 1 - New Molecular Entity
NDA210951,ERLEADA,APALUTAMIDE,"Janssen Products, LP",2018,Type 1 - New Molecular Entity
NDA022343,N/A,N/A,N/A,2018,Type 4 - New Combination
NDA210806,PIFELTRO,DORAVIRINE,Merck Sharp & Dohme LLC,2018,Type 1 - New Molecular Entity
NDA210493,AKYNZEO,FOSNETUPITANT AND PALONOSETRON,"Helsinn Therapeutics (U.S.), Inc.",2018,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA211288,VIZIMPRO,DACOMITINIB,Pfizer Laboratories Div Pfizer Inc,2018,Type 1 - New Molecular Entity
NDA208276,N/A,N/A,N/A,2018,Type 3 - New Dosage Form
NDA211192,TIBSOVO,IVOSIDENIB,Servier Pharmaceutical LLC,2018,Type 1 - New Molecular Entity
BLA761090,TAKHZYRO,LANADELUMAB-FLYO,"Takeda Pharmaceuticals America, Inc.",2018,Type 1 - New Molecular Entity
NDA212595,N/A,N/A,N/A,2019,Type 3 - New Dosage Form
NDA210595,DUAKLIR PRESSAIR,ACLIDINIUM BROMIDE AND FORMOTEROL FUMARATE,"Covis Pharma US, Inc",2019,Type 4 - New Combination
NDA212480,SOVALDI,SOFOSBUVIR,"Gilead Sciences, Inc.",2019,Type 3 - New Dosage Form
NDA022075,NOURIANZ,ISTRADEFYLLINE,"Kyowa Kirin, Inc.",2019,Type 1 - New Molecular Entity
NDA211415,QUZYTTIR,CETIRIZINE HYDROCHLORIDE,TerSera Therapeutics LLC,2019,Type 3 - New Dosage Form
NDA213217,BRUKINSA,ZANUBRUTINIB,"BeOne Medicines USA, Inc.",2019,Type 1 - New Molecular Entity
NDA211765,UBRELVY,UBROGEPANT,"Allergan, Inc.",2019,Type 1 - New Molecular Entity
NDA212028,DAYVIGO,LEMBOREXANT,Eisai Inc.,2019,Type 1 - New Molecular Entity
NDA209884,MAYZENT,SIPONIMOD,Novartis Pharmaceuticals Corporation,2019,Type 1 - New Molecular Entity
NDA212279,EXEM FOAM,AIR POLYMER-TYPE A INTRAUTERINE FOAM,GISKIT PHARMA B.V.,2019,Type 1 - New Molecular Entity
NDA212640,N/A,N/A,N/A,2019,Type 3 - New Dosage Form
NDA212379,AMZEEQ,MINOCYCLINE,Journey Medical Corporation,2019,Type 3 - New Dosage Form
NDA212268,SECUADO,ASENAPINE,"Noven Therapeutics, LLC",2019,Type 3 - New Dosage Form
NDA211321,NAYZILAM,MIDAZOLAM,"UCB, Inc.",2019,Type 3 - New Dosage Form
NDA212273,TRIKAFTA,"ELEXACAFTOR, TEZACAFTOR, AND IVACAFTOR",Vertex Pharmaceuticals Incorporated,2019,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA212862,PRETOMANID,PRETOMANID,Viatris Specialty LLC,2019,Type 1 - New Molecular Entity
NDA211843,THIOLA EC,TIOPRONIN,Mission Pharmacal Company,2019,Type 3 - New Dosage Form
NDA210884,TOSYMRA,SUMATRIPTAN,"Upsher-Smith Laboratories, LLC",2019,Type 3 - New Dosage Form
NDA208193,BACLOFEN,BACLOFEN,Palmetto Pharmaceuticals Inc.,2019,Type 3 - New Dosage Form
NDA206089,JATENZO,TESTOSTERONE UNDECANOATE,TOLMAR Inc.,2019,Type 3 - New Dosage Form
NDA022561,MAVENCLAD,CLADRIBINE,"EMD Serono, Inc.",2019,Type 3 - New Dosage Form
NDA212097,GVOKE HYPOPEN 0.5 MG AUTO-INJECTOR,"GLUCAGON INJECTION, SOLUTION","Xeris Pharmaceuticals, Inc.",2019,Type 3 - New Dosage Form
NDA211994,DOVATO,DOLUTEGRAVIR SODIUM AND LAMIVUDINE,ViiV Healthcare Company,2019,Type 4 - New Combination
NDA210134,BAQSIMI,GLUCAGON,"Amphastar Pharmaceuticals, Inc.",2019,Type 3 - New Dosage Form
NDA212725,ROZLYTREK,ENTRECTINIB,"Genentech, Inc.",2019,Type 1 - New Molecular Entity
NDA212306,XPOVIO,SELINEXOR,Karyopharm Therapeutics Inc.,2019,Type 1 - New Molecular Entity
NDA212018,BALVERSA,ERDAFITINIB,Janssen Products LP,2019,Type 1 - New Molecular Entity
BLA761066,N/A,N/A,N/A,2019,Type 2 - New Active Ingredient
NDA210895,N/A,N/A,N/A,2019,Type 3 - New Dosage Form
NDA202408,AVACLYR,ACYCLOVIR,"Fera Pharmaceuticals, LLC",2019,Type 3 - New Dosage Form
NDA209379,SELENIOUS ACID,SELENIOUS ACID,"American Regent, Inc.",2019,Type 2 - New Active Ingredient
NDA212839,XCOPRI,CENOBAMATE,"SK Life Science, Inc.",2019,Type 1 - New Molecular Entity
BLA761139,ENHERTU,FAM-TRASTUZUMAB DERUXTECAN-NXKI,Daiichi Sankyo Inc.,2019,Type 1 - New Molecular Entity
NDA209500,CAPLYTA,LUMATEPERONE,"Intra-Cellular Therapies, Inc",2019,Type 1 - New Molecular Entity
NDA211855,VUMERITY,DIROXIMEL FUMARATE,Biogen Inc.,2019,Type 2 - New Active Ingredient
NDA211230,SUNOSI,SOLRIAMFETOL,"Axsome Therapeutics, Inc.",2019,Type 1 - New Molecular Entity
NDA210557,VYLEESI,BREMELANOTIDE,"Cosette Pharmaceuticals, Inc.",2019,Type 1 - New Molecular Entity
BLA761136,REBLOZYL,LUSPATERCEPT,Celgene Corporation,2019,Type 1 - New Molecular Entity
NDA212099,NUBEQA,DAROLUTAMIDE,Bayer HealthCare Pharmaceuticals Inc.,2019,Type 1 - New Molecular Entity
NDA211673,N/A,N/A,N/A,2019,Type 1 - New Molecular Entity
NDA211996,VYNDAQEL,TAFAMIDIS MEGLUMINE,Pfizer Laboratories Div Pfizer Inc,2019,Type 1 - New Molecular Entity
BLA761085,JEUVEAU,PRABOTULINUM TOXIN TYPE A,"Evolus, Inc.",2019,Type 1 - New Molecular Entity
NDA209964,CORLANOR,IVABRADINE,Amgen Inc,2019,Type 3 - New Dosage Form
NDA209905,N/A,N/A,N/A,2019,Type 3 - New Dosage Form
NDA211280,REYVOW,LASMIDITAN,Eli Lilly and Company,2019,Type 1 - New Molecular Entity
NDA211970,VYONDYS 53,GOLODIRSEN,"Sarepta Therapeutics, Inc.",2019,Type 1 - New Molecular Entity
NDA210942,GLOPERBA,COLCHICINE,Scilex Pharmaceuticals Inc.,2019,Type 3 - New Dosage Form
NDA212161,VYNDAMAX,TAFAMIDIS,Pfizer Laboratories Div Pfizer Inc,2019,Type 2 - New Active Ingredient
NDA211675,RINVOQ,UPADACITINIB,AbbVie Inc.,2019,Type 1 - New Molecular Entity
NDA212895,CONJUPRI,LEVAMLODIPINE,CSPC Ouyi Pharmaceutical Co. Ltd,2019,Type 2 - New Active Ingredient and Type 3 - New Dosage Form
NDA210874,N/A,N/A,N/A,2019,Type 4 - New Combination
NDA211810,TURALIO,PEXIDARTINIB HYDROCHLORIDE,Daiichi Sankyo Inc.,2019,Type 1 - New Molecular Entity
NDA212320,ACCRUFER,FERRIC MALTOL,Shield TX (UK) Ltd,2019,Type 1 - New Molecular Entity
BLA761137,PADCEV EJFV,ENFORTUMAB VEDOTIN,SEAGEN INC.,2019,Type 1 - New Molecular Entity
NDA212436,IBRANCE,PALBOCICLIB,U.S. Pharmaceuticals,2019,Type 3 - New Dosage Form
NDA211672,N/A,N/A,N/A,2019,Type 1 - New Molecular Entity
NDA210828,GA-68-DOTATOC,EDOTREOTIDE GALLIUM GA-68,UIHC  P E T Imaging Center,2019,Type 1 - New Molecular Entity
NDA211801,IBSRELA,TENAPANOR HYDROCHLORIDE,"Ardelyx, Inc.",2019,Type 1 - New Molecular Entity
NDA209445,FETROJA,CEFIDEROCOL SULFATE TOSYLATE,Shionogi Inc.,2019,Type 1 - New Molecular Entity
NDA210632,LEVOTHYROXINE SODIUM,LEVOTHYROXINE SODIUM,"Fresenius Kabi USA, LLC",2019,Type 3 - New Dosage Form
BLA761062,EVENITY,ROMOSOZUMAB-AQQG,"Amgen, Inc",2019,Type 1 - New Molecular Entity
NDA209569,TISSUEBLUE,BRILLIANT BLUE G,D.O.R.C. Dutch Ophthalmic Research Center (International) B.V.,2019,Type 1 - New Molecular Entity
NDA212477,HARVONI,LEDIPASVIR AND SOFOSBUVIR,"Gilead Sciences, Inc",2019,Type 3 - New Dosage Form
NDA212327,INREBIC,FEDRATINIB HYDROCHLORIDE,Celgene Corporation,2019,Type 1 - New Molecular Entity
NDA212819,RECARBRIO,"IMIPENEM ANHYDROUS, CILASTATIN, AND RELEBACTAM ANHYDROUS",Merck Sharp & Dohme LLC,2019,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA211527,AKLIEF,TRIFAROTENE,"Galderma Laboratories, L.P.",2019,Type 1 - New Molecular Entity
NDA208711,EGATEN,TRICLABENDAZOLE,Novartis Pharmaceuticals Corporation,2019,Type 1 - New Molecular Entity
NDA213051,OZEMPIC,ORAL SEMAGLUTIDE,"Novo Nordisk Pharmaceutical Industries, LP",2019,Type 3 - New Dosage Form
NDA211243,SPRAVATO,ESKETAMINE HYDROCHLORIDE,Janssen Pharmaceuticals Inc.,2019,Type 2 - New Active Ingredient
NDA210797,SCENESSE,AFAMELANOTIDE,CLINUVEL INC.,2019,Type 1 - New Molecular Entity
NDA212194,GIVLAARI,GIVOSIRAN SODIUM,"Alnylam Pharmaceuticals, Inc.",2019,Type 1 - New Molecular Entity
NDA213004,TALICIA,"OMEPRAZOLE MAGNESIUM, AMOXICILLIN AND RIFABUTIN",RedHill Biopharma Ltd,2019,Type 4 - New Combination
NDA200655,FLUORODOPA F18,FLUORODOPA F18,THE FEINSTEIN INSTITUTES FOR MEDICAL RESEARCH,2019,Type 1 - New Molecular Entity
NDA212526,PIQRAY,ALPELISIB,Novartis Pharmaceuticals Corporation,2019,Type 1 - New Molecular Entity
NDA212728,NURTEC ODT,RIMEGEPANT SULFATE,Pfizer Laboratories Div Pfizer Inc,2020,Type 1 - New Molecular Entity
NDA206966,N/A,N/A,N/A,2020,Type 1 - New Molecular Entity
NDA210296,BAFIERTAM,MONOMETHYL FUMARATE,Banner Life Sciences LLC,2020,Type 2 - New Active Ingredient
NDA212608,AYVAKIT,AVAPRITINIB,Blueprint Medicines Corporation,2020,Type 1 - New Molecular Entity
NDA212157,ELYXYB - CELECOXIB,CELECOXIB,SCILEX PHARMACEUTICALS INC.,2020,Type 3 - New Dosage Form
NDA209405,TYBLUME,LEVONORGESTREL AND ETHINYL ESTRADIOL,"Exeltis USA, Inc.",2020,Type 3 - New Dosage Form
NDA213721,GAVRETO,PRALSETINIB,"Genentech, Inc.",2020,Type 1 - New Molecular Entity
NDA213246,RETEVMO,SELPERCATINIB,Eli Lilly and Company,2020,Type 1 - New Molecular Entity
NDA211911,DURYSTA,BIMATOPROST,"Allergan, Inc.",2020,Type 3 - New Dosage Form
NDA213876,ALKINDI SPRINKLE,HYDROCORTISONE,"Eton Pharmaceuticals, Inc.",2020,Type 3 - New Dosage Form
NDA213973,QINLOCK,RIPRETINIB,"Deciphera Pharmaceuticals, LLC",2020,Type 1 - New Molecular Entity
NDA212123,TAUVID,FLORTAUCIPIR F-18,Eli Lilly and Company,2020,Type 1 - New Molecular Entity
NDA209899,ZEPOSIA 7-DAY STARTER PACK,OZANIMOD HYDROCHLORIDE,Celgene Corporation,2020,Type 1 - New Molecular Entity
NDA213591,TABRECTA,CAPMATINIB,Novartis Pharmaceuticals Corporation,2020,Type 1 - New Molecular Entity
NDA212154,VILTEPSO,VILTOLARSEN,"NS Pharma, Inc.",2020,Type 1 - New Molecular Entity
NDA210875,N/A,N/A,N/A,2020,Type 3 - New Dosage Form
NDA210583,N/A,N/A,N/A,2020,Type 3 - New Dosage Form
NDA208419,PEMETREXED,PEMETREXED,"Teva Pharmaceuticals, Inc.",2020,Type 2 - New Active Ingredient
NDA209529,VESICARE LS,SOLIFENACIN SUCCINATE,"Astellas Pharma US, Inc.",2020,Type 3 - New Dosage Form
NDA213756,KOSELUGO,SELUMETINIB,AstraZeneca Pharmaceuticals LP,2020,Type 1 - New Molecular Entity
NDA213736,PEMAZYRE,PEMIGATINIB,Incyte Corporation,2020,Type 1 - New Molecular Entity
NDA213006,GEMTESA,VIBEGRON,"Sumitomo Pharma America, Inc.",2020,Type 1 - New Molecular Entity
NDA212801,ISTURISA,OSILODROSTAT,"Recordati Rare Diseases, Inc.",2020,Type 1 - New Molecular Entity
BLA761172,EBANGA,ANSUVIMAB,"Emergent Manufacturing Operations Baltimore, LLC",2020,Type 1 - New Molecular Entity
NDA213189,KLISYRI,TIRBANIBULIN,"Almirall, LLC",2020,Type 1 - New Molecular Entity
NDA214621,ORGOVYX,RELUGOLIX,"Sumitomo Pharma America, Inc.",2020,Type 1 - New Molecular Entity
BLA761142,UPLIZNA,INEBILIZUMAB,"Horizon Therapeutics USA, Inc.",2020,Type 1 - New Molecular Entity
NDA212295,BYFAVO,REMIMAZOLAM BESYLATE,"Acacia Pharma, Ltd.",2020,Type 1 - New Molecular Entity
NDA212614,TRIJARDY XR,"EMPAGLIFLOZIN, LINAGLIPTIN, METFORMIN HYDROCHLORIDE","Boehringer Ingelheim Pharmaceuticals, Inc.",2020,Type 4 - New Combination
NDA213491,PROCYSBI,CYSTEAMINE BITARTRATE,"Horizon Therapeutics USA, Inc.",2020,Type 3 - New Dosage Form
NDA214787,VEKLURY,REMDESIVIR,"Gilead Sciences, Inc.",2020,Type 1 - New Molecular Entity
NDA214517,HETLIOZ LQ,TASIMELTEON,Vanda Pharmaceuticals Inc.,2020,Type 3 - New Dosage Form
NDA212155,CERIANNA,FLUOROESTRADIOL F 18,GE Healthcare Inc.,2020,Type 1 - New Molecular Entity
NDA213227,DETECTNET,COPPER CU 64 DOTATATE,CURIUM US LLC,2020,Type 1 - New Molecular Entity
BLA761171,DANYELZA,NAXITAMAB,BTG International Inc.,2020,Type 1 - New Molecular Entity
NDA204017,TWIRLA,LEVONORGESTREL/ETHINYL ESTRADIOL,"Agile Therapeutics, Inc.",2020,Type 3 - New Dosage Form
NDA212576,INQOVI,CEDAZURIDINE AND DECITABINE,"Taiho Pharmaceutical Co., Ltd.",2020,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA212489,ONGENTYS,OPICAPONE,Amneal Pharmaceuticals LLC,2020,Type 1 - New Molecular Entity
NDA214044,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,"TruPharma, LLC",2020,Type 3 - New Dosage Form
NDA213687,DOJOLVI,TRIHEPTANOIN,Ultragenyx Pharmaceutical Inc.,2020,Type 1 - New Molecular Entity
NDA201110,N/A,N/A,N/A,2020,Type 3 - New Dosage Form
NDA213388,ORIAHNN,ELAGOLIX AND ESTRADIOL AND NORETHISTERONE,AbbVie Inc.,2020,Type 4 - New Combination
BLA761169,INMAZEB,"ATOLTIVIMAB, MAFTIVIMAB, AND ODESIVIMAB-EBGN","Regeneron Pharmaceuticals, Inc.",2020,Type 1 - New Molecular Entity
NDA214120,ONUREG,AZACITIDINE,Celgene Corporation,2020,Type 3 - New Dosage Form
NDA212642,GALLIUM GA-68 PSMA-11,GALLIUM GA-68 GOZETOTIDE,UCLA Biomedical Cyclotron,2020,Type 1 - New Molecular Entity
NDA213702,ZEPZELCA,LURBINECTEDIN,"Jazz Pharmaceuticals, Inc.",2020,Type 1 - New Molecular Entity
NDA210730,OLINVYK,OLICERIDINE,"Trevena, Inc.",2020,Type 1 - New Molecular Entity
NDA209511,N/A,N/A,N/A,2020,Type 3 - New Dosage Form and Type 4 - New Combination
NDA209388,GIMOTI,METOCLOPRAMIDE HYDROCHLORIDE,"Evoke Pharma, Inc.",2020,Type 3 - New Dosage Form and Type 4 - New Combination
BLA761170,PHESGO,"PERTUZUMAB, TRASTUZUMAB, AND HYALURONIDASE-ZZXF","Genentech, Inc.",2020,Type 4 - New Combination
NDA214094,ORLADEYO,BEROTRALSTAT HYDROCHLORIDE,"BioCryst Pharmaceuticals, Inc.",2020,Type 1 - New Molecular Entity
NDA213082,XELJANZ,TOFACITINIB,Pfizer Laboratories Div Pfizer Inc,2020,Type 3 - New Dosage Form
NDA214278,N/A,N/A,N/A,2020,Type 3 - New Dosage Form
NDA210933,EYSUVIS,LOTEPREDNOL ETABONATE,"ALCON LABORATORIES, INC.",2020,Type 10 - New Indication Submitted as Distinct NDA - Not Consolidated
NDA213036,N/A,N/A,N/A,2020,Type 1 - New Molecular Entity
BLA761145,DARZALEX FASPRO,DARATUMUMAB AND HYALURONIDASE-FIHJ (HUMAN RECOMBINANT),"Janssen Biotech, Inc.",2020,Type 3 - New Dosage Form and Type 4 - New Combination
NDA209376,TRALEMENT,TRACE ELEMENTS INJECTION 4,"American Regent, Inc.",2020,Type 4 - New Combination
NDA208352,PHEXXI,"LACTIC ACID, L-, CITRIC ACID MONOHYDRATE, AND POTASSIUM BITARTRATE","Evofem, Inc.",2020,Type 3 - New Dosage Form and Type 4 - New Combination
NDA213464,LAMPIT,NIFURTIMOX,Bayer HealthCare Pharmaceuticals Inc.,2020,Type 1 - New Molecular Entity
BLA761150,MARGENZA,MARGETUXIMAB-CMKB,TerSera Therapeutics LLC,2020,Type 1 - New Molecular Entity
NDA211616,NEXLETOL,BEMPEDOIC ACID,"Esperion Therapeutics, Inc.",2020,Type 1 - New Molecular Entity
BLA761156,SOGROYA,SOMAPACITAN-BECO,Novo Nordisk,2020,Type 1 - New Molecular Entity
NDA211281,N/A,N/A,N/A,2020,Type 1 - New Molecular Entity
NDA212102,FINTEPLA,FENFLURAMINE,"UCB, Inc.",2020,Type 3 - New Dosage Form
NDA211617,NEXLIZET,BEMPEDOIC ACID AND EZETIMIBE,"Esperion Therapeutics, Inc.",2020,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA209510,BARHEMSYS,AMISULPRIDE,Acacia Pharma Ltd,2020,Type 1 - New Molecular Entity
NDA212690,XYWAV,"CALCIUM, MAGNESIUM, POTASSIUM, AND SODIUM OXYBATES","Jazz Pharmaceuticals, Inc.",2020,Type 2 - New Active Ingredient
NDA202049,N/A,N/A,N/A,2020,Type 10 - New Indication Submitted as Distinct NDA - Not Consolidated
BLA761163,MONJUVI,TAFASITAMAB-CXIX,Incyte Corporation,2020,Type 1 - New Molecular Entity
NDA211635,VALTOCO,DIAZEPAM,"Neurelis, Inc",2020,Type 3 - New Dosage Form
NDA213983,TIVICAY PD,DOLUTEGRAVIR SODIUM,ViiV Healthcare Company,2020,Type 3 - New Dosage Form
NDA213411,TUKYSA,TUCATINIB,SEAGEN INC.,2020,Type 1 - New Molecular Entity
NDA212860,N/A,N/A,N/A,2020,Type 3 - New Dosage Form
BLA761143,TEPEZZA,TEPROTUMUMAB,"Horizon Therapeutics USA, Inc.",2020,Type 1 - New Molecular Entity
BLA761149,ENSPRYNG,SATRALIZUMAB,"Genentech, Inc.",2020,Type 1 - New Molecular Entity
NDA213433,WINLEVI,CLASCOTERONE,"Sun Pharmaceutical Industries, Inc.",2020,Type 1 - New Molecular Entity
NDA212950,RUKOBIA,FOSTEMSAVIR TROMETHAMINE,ViiV Healthcare Company,2020,Type 1 - New Molecular Entity
NDA212643,GALLIUM GA-68 PSMA-11,GALLIUM GA-68 GOZETOTIDE,UCSF Radiopharmaceutical Facility,2020,Type 1 - New Molecular Entity
NDA213793,IMCIVREE,SETMELANOTIDE,"Rhythm Pharmaceuticals, Inc",2020,Type 1 - New Molecular Entity
NDA214103,OXLUMO,LUMASIRAN,"Alnylam Pharmaceuticals, Inc.",2020,Type 1 - New Molecular Entity
NDA213674,XTANDI,ENZALUTAMIDE,"Astellas Pharma US, Inc.",2020,Type 3 - New Dosage Form
NDA215358,SCEMBLIX,ASCIMINIB,Novartis Pharmaceuticals Corporation,2021,Type 1 - New Molecular Entity
NDA213072,N/A,N/A,N/A,2021,Type 4 - New Combination
NDA214018,NULIBRY,FOSDENOPTERIN HYDROBROMIDE,"Sentynl Therapeutics, Inc.",2021,Type 1 - New Molecular Entity
NDA215383,WELIREG,BELZUTIFAN,Merck Sharp & Dohme LLC,2021,Type 1 - New Molecular Entity
NDA213978,TYRVAYA,VARENICLINE,"Oyster Point Pharma, Inc.",2021,Type 3 - New Dosage Form
NDA215859,XARELTO,RIVAROXABAN,"Janssen Pharmaceuticals, Inc.",2021,Type 3 - New Dosage Form
NDA214622,N/A,N/A,N/A,2021,Type 1 - New Molecular Entity
NDA212994,AZSTARYS,SERDEXMETHYLPHENIDATE AND DEXMETHYLPHENIDATE,"Commave Sub, LLC",2021,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA214900,N/A,N/A,N/A,2021,Type 1 - New Molecular Entity
BLA761166,BESREMI,ROPEGINTERFERON ALFA-2B,PharmaEssentia USA,2021,Type 1 - New Molecular Entity
BLA761210,RYBREVANT,AMIVANTAMAB-VMJW,"Janssen Biotech, Inc.",2021,Type 1 - New Molecular Entity
NDA213426,N/A,N/A,N/A,2021,Type 4 - New Combination
NDA212904,FOTIVDA,TIVOZANIB,"AVEO Pharmaceuticals, Inc.",2021,Type 1 - New Molecular Entity
BLA761194,NEXVIAZYME,AVALGLUCOSIDASE ALFA-NGPT,Genzyme Corporation,2021,Type 1 - New Molecular Entity
BLA761178,N/A,N/A,N/A,2021,Type 1 - New Molecular Entity
NDA215498,BYLVAY,ODEVIXIBAT,"Ipsen Biopharmaceuticals, Inc.",2021,Type 1 - New Molecular Entity
NDA213378,LYBALVI,OLANZAPINE AND SAMIDORPHAN L-MALATE,"Alkermes, Inc.",2021,Type 1 - New Molecular Entity and Type 4 - New Combination
BLA761208,TIVDAK,TISOTUMAB VEDOTIN,SEAGEN INC.,2021,Type 1 - New Molecular Entity
NDA211950,XIPERE,TRIAMCINOLONE ACETONIDE,Bausch & Lomb Incorporated,2021,Type 3 - New Dosage Form
NDA216157,OXBRYTA,VOXELOTOR,"Global Blood Therapeutics, Inc, A subsidiary of Pfizer Inc.",2021,Type 3 - New Dosage Form
NDA215019,N/A,N/A,N/A,2021,Type 3 - New Dosage Form
NDA214679,EPRONTIA,TOPIRAMATE,"Azurity Pharmaceuticals, Inc.",2021,Type 3 - New Dosage Form
BLA761177,SKYTROFA,LONAPEGSOMATROPIN-TCGD,"Ascendis Pharma Endocrinology, Inc.",2021,Type 1 - New Molecular Entity
BLA761181,EVKEEZA,EVINACUMAB,"Regeneron Pharmaceuticals, Inc.",2021,Type 1 - New Molecular Entity
NDA211488,CAMCEVI,LEUPROLIDE,"Accord BioPharma, Inc.",2021,Type 2 - New Active Ingredient
BLA761174,JEMPERLI,DOSTARLIMAB,GlaxoSmithKline LLC,2021,Type 1 - New Molecular Entity
NDA214096,TEPMETKO,TEPOTINIB HYDROCHLORIDE,"EMD Serono, Inc.",2021,Type 1 - New Molecular Entity
NDA215014,EMPAVELI,PEGCETACOPLAN,"Apellis Pharmaceuticals, Inc.",2021,Type 1 - New Molecular Entity
NDA215110,MAVYRET,GLECAPREVIR AND PIBRENTASVIR,AbbVie Inc.,2021,Type 3 - New Dosage Form
NDA214916,KORSUVA,DIFELIKEFALIN,"Vifor (International), Inc.",2021,Type 1 - New Molecular Entity
NDA212888,CABENUVA,CABOTEGRAVIR AND RILPIVIRINE,ViiV Healthcare Company,2021,Type 1 - New Molecular Entity and Type 4 - New Combination
BLA761216,YUSIMRY,ADALIMUMAB-AQVH,Coherus BioSciences Inc,2021,Type 2 - New Active Ingredient
NDA213498,PONVORY,PONESIMOD,"Janssen Pharmaceuticals, Inc",2021,Type 1 - New Molecular Entity
NDA214275,UPTRAVI,SELEXIPAG,"Actelion Pharmaceuticals US, Inc.",2021,Type 3 - New Dosage Form
NDA204803,N/A,N/A,N/A,2021,Type 3 - New Dosage Form
NDA214200,COSELA,TRILACICLIB,"G1 Therapeutics, Inc.",2021,Type 1 - New Molecular Entity
NDA214429,FEXINIDAZOLE,FEXINIDAZOLE,Sanofi-Aventis U.S. LLC,2021,Type 1 - New Molecular Entity
NDA213026,AMONDYS 45,CASIMERSEN,"Sarepta Therapeutics, Inc.",2021,Type 1 - New Molecular Entity
BLA761179,RYLAZE,ASPARAGINASE ERWINIA CHRYSANTHEMI (RECOMBINANT)-RYWN,"Jazz Pharmaceuticals, Inc.",2021,Type 1 - New Molecular Entity
NDA214907,CYTALUX,PAFOLACIANINE INJECTION,"On Target Laboratories, Inc.",2021,Type 1 - New Molecular Entity
NDA214133,RECORLEV,LEVOKETOCONAZOLE,"Xeris Pharmaceuticals, Inc.",2021,Type 2 - New Active Ingredient
NDA214902,TWYNEO,TRETINOIN AND BENZOYL PEROXIDE,"Galderma Laboratories, L.P.",2021,Type 4 - New Combination
NDA211988,ZYNRELEF,BUPIVACAINE AND MELOXICAM,"Heron Therapeutics, Inc.",2021,Type 4 - New Combination
NDA214826,LOREEV XR,LORAZEPAM,Almatica Pharma LLC,2021,Type 3 - New Dosage Form
NDA215309,OPZELURA,RUXOLITINIB,Incyte Corporation,2021,Type 10 - New Indication Submitted as Distinct NDA - Not Consolidated
NDA214487,TAVNEOS,AVACOPAN,"ChemoCentryx, Inc.",2021,Type 1 - New Molecular Entity
NDA214187,EPCLUSA,VELPATASVIR AND SOFOSBUVIR,"Gilead Sciences, Inc.",2021,Type 3 - New Dosage Form
NDA214793,PYLARIFY,PIFLUFOLASTAT F-18,"Progenics Pharmaceuticals, Inc.",2021,Type 1 - New Molecular Entity
NDA214662,LIVMARLI,MARALIXIBAT CHLORIDE,Mirum Pharmaceuticals Inc.,2021,Type 1 - New Molecular Entity
NDA215310,N/A,N/A,N/A,2021,Type 1 - New Molecular Entity
BLA761196,ZYNLONTA,LONCASTUXIMAB TESIRINE,"ADC Therapeutics America, Inc.",2021,Type 1 - New Molecular Entity
NDA213716,LUPKYNIS,VOCLOSPORIN,"Aurinia Pharma U.S., Inc.",2021,Type 1 - New Molecular Entity
NDA211964,QELBREE,VILOXAZINE HYDROCHLORIDE,"Supernus Pharmaceuticals, Inc",2021,Type 1 - New Molecular Entity
NDA215422,LYVISPAH,BACLOFEN,Amneal Pharmaceuticals LLC,2021,Type 3 - New Dosage Form
BLA761224,TEZSPIRE,TEZEPELUMAB-EKKO,Amgen Inc,2021,Type 1 - New Molecular Entity
BLA761180,ADBRY,TRALOKINUMAB-LDRM,LEO Pharma Inc.,2021,Type 1 - New Molecular Entity
NDA214665,LUMAKRAS,SOTORASIB,Amgen Inc,2021,Type 1 - New Molecular Entity
NDA213801,MYRBETRIQ,MIRABEGRON,"Astellas Pharma US, Inc.",2021,Type 3 - New Dosage Form
BLA761197,SUSVIMO,RANIBIZUMAB,"Genentech, Inc.",2021,Type 2 - New Active Ingredient
NDA214032,ILLUCCIX,KIT FOR THE PREPARATION OF GALLIUM GA 68 GOZETOTIDE INJECTION,Telix Pharmaceuticals (US) Inc.,2021,Type 3 - New Dosage Form and Type 4 - New Combination
NDA210526,DYANAVEL XR,AMPHETAMINE,"NextWave Pharmaceuticals, Inc",2021,Type 3 - New Dosage Form
